"region","industry_description","total_companies","total_dissolved","failure_rate_pct","regional_risk_rank"
"BH","Other building completion and finishing","671","0","0.00","1"
"BH","Other business support service activities n.e.c.","4113","0","0.00","1"
"BH","Other cleaning services","333","0","0.00","1"
"BH","Other construction installation","699","0","0.00","1"
"BH","Other education n.e.c.","1489","0","0.00","1"
"BH","Other engineering activities","968","0","0.00","1"
"BH","Other food services","261","0","0.00","1"
"BH","Other holiday and other collective accommodation","584","0","0.00","1"
"BH","Other human health activities","1822","0","0.00","1"
"BH","Other information service activities n.e.c.","887","0","0.00","1"
"BH","Other information technology service activities","2967","0","0.00","1"
"BH","Other letting and operating of own or leased real estate","7613","0","0.00","1"
"BH","Other manufacturing n.e.c.","547","0","0.00","1"
"BH","Other professional, scientific and technical activities n.e.c.","1422","0","0.00","1"
"BH","Other publishing activities","1109","0","0.00","1"
"BH","Other research and experimental development on natural sciences and engineering","132","0","0.00","1"
"BH","Other residential care activities n.e.c.","230","0","0.00","1"
"BH","Other retail sale in non-specialised stores","1844","0","0.00","1"
"BH","Other retail sale not in stores, stalls or markets","4909","0","0.00","1"
"BH","Other retail sale of food in specialised stores","498","0","0.00","1"
"BH","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","308","0","0.00","1"
"BH","Other service activities n.e.c.","2565","0","0.00","1"
"BH","Other social work activities without accommodation n.e.c.","351","0","0.00","1"
"BH","Other software publishing","1661","0","0.00","1"
"BH","Other specialised construction activities n.e.c.","594","0","0.00","1"
"BH","Other specialist photography","101","0","0.00","1"
"BH","Other sports activities","458","0","0.00","1"
"BH","Other telecommunications activities","365","0","0.00","1"
"BH","Other transportation support activities","406","0","0.00","1"
"BH","Painting","156","0","0.00","1"
"BH","Performing arts","220","0","0.00","1"
"BH","Physical well-being activities","346","0","0.00","1"
"BH","Plastering","200","0","0.00","1"
"BH","Plumbing, heat and air-conditioning installation","623","0","0.00","1"
"BH","Pre-primary education","133","0","0.00","1"
"BH","Primary education","137","0","0.00","1"
"BH","Printing n.e.c.","212","0","0.00","1"
"BH","Private security activities","417","0","0.00","1"
"BH","Public houses and bars","582","0","0.00","1"
"BH","Public relations and communications activities","409","0","0.00","1"
"BH","Publishing of computer games","1033","0","0.00","1"
"BH","Publishing of newspapers","122","0","0.00","1"
"BH","Ready-made interactive leisure and entertainment software development","1027","0","0.00","1"
"BH","Real estate agencies","557","0","0.00","1"
"BH","Regulation of health care, education, cultural and other social services, not incl. social security","102","0","0.00","1"
"BH","Removal services","101","0","0.00","1"
"BH","Renting and leasing of media entertainment equipment","102","0","0.00","1"
"BH","Renting and operating of Housing Association real estate","182","0","0.00","1"
"BH","Repair and maintenance of ships and boats","222","0","0.00","1"
"BH","Repair of electronic and optical equipment","167","0","0.00","1"
"BH","Residential care activities for learning difficulties, mental health and substance abuse","265","0","0.00","1"
"BH","Residential nursing care facilities","104","0","0.00","1"
"BH","Residents property management","2512","0","0.00","1"
"BH","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","158","0","0.00","1"
"BH","Retail sale in non-specialised stores with food, beverages or tobacco predominating","445","0","0.00","1"
"BH","Retail sale of beverages in specialised stores","105","0","0.00","1"
"BH","Retail sale of books in specialised stores","155","0","0.00","1"
"BH","Retail sale of clothing in specialised stores","1195","0","0.00","1"
"BH","Retail sale of computers, peripheral units and software in specialised stores","1012","0","0.00","1"
"BH","Retail sale of cosmetic and toilet articles in specialised stores","480","0","0.00","1"
"BH","Retail sale of electrical household appliances in specialised stores","168","0","0.00","1"
"BH","Retail sale of flowers, plants, seeds, fertilizers, pet animals and pet food in specialised stores","178","0","0.00","1"
"BH","Retail sale of games and toys in specialised stores","280","0","0.00","1"
"BH","Retail sale of sports goods, fishing gear, camping goods, boats and bicycles","381","0","0.00","1"
"BH","Retail sale of textiles in specialised stores","142","0","0.00","1"
"BH","Retail sale of watches and jewellery in specialised stores","389","0","0.00","1"
"BH","Retail sale via mail order houses or via Internet","28451","0","0.00","1"
"BH","Retail sale via stalls and markets of other goods","297","0","0.00","1"
"BH","Retail sale via stalls and markets of textiles, clothing and footwear","150","0","0.00","1"
"BH","Retail trade of motor vehicle parts and accessories","332","0","0.00","1"
"BH","Roofing activities","376","0","0.00","1"
"BH","Sale of other motor vehicles","127","0","0.00","1"
"BH","Sale of used cars and light motor vehicles","940","0","0.00","1"
"BH","Sale, maintenance and repair of motorcycles and related parts and accessories","104","0","0.00","1"
"BH","Security dealing on own account","324","0","0.00","1"
"BH","Security systems service activities","191","0","0.00","1"
"BH","Social work activities without accommodation for the elderly and disabled","145","0","0.00","1"
"BH","Solicitors","170","0","0.00","1"
"BH","Sound recording and music publishing activities","680","0","0.00","1"
"BH","Specialised cleaning services","199","0","0.00","1"
"BH","specialised design activities","1288","0","0.00","1"
"BH","Specialists medical practice activities","553","0","0.00","1"
"BH","Sports and recreation education","394","0","0.00","1"
"BH","Support activities to performing arts","157","0","0.00","1"
"BH","Take-away food shops and mobile food stands","1207","0","0.00","1"
"BH","Taxi operation","429","0","0.00","1"
"BH","Temporary employment agency activities","360","0","0.00","1"
"BH","Tour operator activities","109","0","0.00","1"
"BH","Travel agency activities","600","0","0.00","1"
"BH","Unlicensed carrier","118","0","0.00","1"
"BH","Unlicensed restaurants and cafes","771","0","0.00","1"
"BH","Veterinary activities","185","0","0.00","1"
"BH","Video production activities","1711","0","0.00","1"
"BH","Web portals","1254","0","0.00","1"
"BH","Wholesale of clothing and footwear","666","0","0.00","1"
"BH","Wholesale of coffee, tea, cocoa and spices","105","0","0.00","1"
"BH","Wholesale of computers, computer peripheral equipment and software","349","0","0.00","1"
"BH","Wholesale of electronic and telecommunications equipment and parts","199","0","0.00","1"
"BH","Wholesale of household goods (other than musical instruments) n.e.c.","288","0","0.00","1"
"BH","Wholesale of other machinery and equipment","127","0","0.00","1"
"BH","Wholesale of perfume and cosmetics","530","0","0.00","1"
"BH","Wholesale of wine, beer, spirits and other alcoholic beverages","213","0","0.00","1"
"BH","Wholesale trade of motor vehicle parts and accessories","105","0","0.00","1"
"BL","Accounting and auditing activities","347","0","0.00","1"
"BL","Activities of construction holding companies","115","0","0.00","1"
"BL","Activities of head offices","182","0","0.00","1"
"BL","Activities of other holding companies n.e.c.","3132","0","0.00","1"
"BL","Activities of sport clubs","114","0","0.00","1"
"BL","Advertising agencies","520","0","0.00","1"
"BL","Agents involved in the sale of a variety of goods","189","0","0.00","1"
"BL","Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","135","0","0.00","1"
"BL","Artistic creation","177","0","0.00","1"
"BL","Book publishing","104","0","0.00","1"
"BL","Business and domestic software development","2368","0","0.00","1"
"BL","Buying and selling of own real estate","4623","0","0.00","1"
"BL","Child day-care activities","101","0","0.00","1"
"BL","Collection of non-hazardous waste","125","0","0.00","1"
"BL","Combined office administrative service activities","101","0","0.00","1"
"BL","Construction of commercial buildings","274","0","0.00","1"
"BL","Construction of domestic buildings","675","0","0.00","1"
"BL","Construction of other civil engineering projects n.e.c.","168","0","0.00","1"
"BL","Dental practice activities","339","0","0.00","1"
"BL","Development of building projects","1361","0","0.00","1"
"BL","Dispensing chemist in specialised stores","195","0","0.00","1"
"BL","Dormant Company","1319","0","0.00","1"
"BL","Educational support services","331","0","0.00","1"
"BL","Electrical installation","585","0","0.00","1"
"BL","Engineering design activities for industrial process and production","102","0","0.00","1"
"BL","Engineering related scientific and technical consulting activities","463","0","0.00","1"
"BL","Environmental consulting activities","187","0","0.00","1"
"BL","Event catering activities","290","0","0.00","1"
"BL","Financial intermediation not elsewhere classified","287","0","0.00","1"
"BL","Financial management","231","0","0.00","1"
"BL","Fitness facilities","264","0","0.00","1"
"BL","Floor and wall covering","151","0","0.00","1"
"BL","Freight transport by road","1975","0","0.00","1"
"BL","General cleaning of buildings","226","0","0.00","1"
"BL","General medical practice activities","341","0","0.00","1"
"BL","Glazing","124","0","0.00","1"
"BL","Hairdressing and other beauty treatment","1122","0","0.00","1"
"BL","Hospital activities","113","0","0.00","1"
"BL","Hotels and similar accommodation","138","0","0.00","1"
"BL","Human resources provision and management of human resources functions","153","0","0.00","1"
"BL","Information technology consultancy activities","3660","0","0.00","1"
"BL","Joinery installation","258","0","0.00","1"
"BL","Landscape service activities","264","0","0.00","1"
"BL","Licensed restaurants","535","0","0.00","1"
"BL","Maintenance and repair of motor vehicles","884","0","0.00","1"
"BL","Management consultancy activities other than financial management","5135","0","0.00","1"
"BL","Management of real estate on a fee or contract basis","364","0","0.00","1"
"BL","Manufacture of bread; manufacture of fresh pastry goods and cakes","101","0","0.00","1"
"BL","Media representation services","156","0","0.00","1"
"BL","Non-specialised wholesale trade","509","0","0.00","1"
"BL","Other activities of employment placement agencies","476","0","0.00","1"
"BL","Other amusement and recreation activities n.e.c.","171","0","0.00","1"
"BL","Other building completion and finishing","432","0","0.00","1"
"BL","Other business support service activities n.e.c.","2212","0","0.00","1"
"BL","Other cleaning services","171","0","0.00","1"
"BL","Other construction installation","520","0","0.00","1"
"BL","Other education n.e.c.","632","0","0.00","1"
"BL","Other engineering activities","518","0","0.00","1"
"BL","Other food services","245","0","0.00","1"
"BL","Other holiday and other collective accommodation","131","0","0.00","1"
"BL","Other human health activities","1560","0","0.00","1"
"BL","Other information service activities n.e.c.","117","0","0.00","1"
"BL","Other information technology service activities","920","0","0.00","1"
"BL","Other letting and operating of own or leased real estate","5533","0","0.00","1"
"BL","Other manufacturing n.e.c.","115","0","0.00","1"
"BL","Other passenger land transport","122","0","0.00","1"
"BL","Other professional, scientific and technical activities n.e.c.","582","0","0.00","1"
"BL","Other publishing activities","140","0","0.00","1"
"BL","Other residential care activities n.e.c.","178","0","0.00","1"
"BL","Other retail sale in non-specialised stores","626","0","0.00","1"
"BL","Other retail sale not in stores, stalls or markets","708","0","0.00","1"
"BL","Other retail sale of food in specialised stores","155","0","0.00","1"
"BL","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","142","0","0.00","1"
"BL","Other service activities n.e.c.","2188","0","0.00","1"
"BL","Other social work activities without accommodation n.e.c.","204","0","0.00","1"
"BL","Other software publishing","136","0","0.00","1"
"BL","Other specialised construction activities n.e.c.","635","0","0.00","1"
"BL","Other sports activities","247","0","0.00","1"
"BL","Other telecommunications activities","126","0","0.00","1"
"BL","Other transportation support activities","220","0","0.00","1"
"BL","Physical well-being activities","163","0","0.00","1"
"BL","Plumbing, heat and air-conditioning installation","483","0","0.00","1"
"BL","Private security activities","173","0","0.00","1"
"BL","Public houses and bars","614","0","0.00","1"
"BL","Public relations and communications activities","187","0","0.00","1"
"BL","Quantity surveying activities","153","0","0.00","1"
"BL","Real estate agencies","310","0","0.00","1"
"BL","Regulation of health care, education, cultural and other social services, not incl. social security","118","0","0.00","1"
"BL","Renting and leasing of cars and light motor vehicles","147","0","0.00","1"
"BL","Residential care activities for learning difficulties, mental health and substance abuse","138","0","0.00","1"
"BL","Residents property management","492","0","0.00","1"
"BL","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","115","0","0.00","1"
"BL","Retail sale by opticians","104","0","0.00","1"
"BL","Retail sale in non-specialised stores with food, beverages or tobacco predominating","540","0","0.00","1"
"BL","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","108","0","0.00","1"
"BL","Retail sale of clothing in specialised stores","323","0","0.00","1"
"BL","Retail sale of cosmetic and toilet articles in specialised stores","111","0","0.00","1"
"BL","Retail sale of mobile telephones","156","0","0.00","1"
"BL","Retail sale of sports goods, fishing gear, camping goods, boats and bicycles","127","0","0.00","1"
"BL","Retail sale via mail order houses or via Internet","3476","0","0.00","1"
"BL","Retail trade of motor vehicle parts and accessories","174","0","0.00","1"
"BL","Roofing activities","187","0","0.00","1"
"BL","Sale of used cars and light motor vehicles","965","0","0.00","1"
"BL","Security dealing on own account","133","0","0.00","1"
"BL","Security systems service activities","125","0","0.00","1"
"BL","Solicitors","212","0","0.00","1"
"BL","Sound recording and music publishing activities","128","0","0.00","1"
"BL","Specialised cleaning services","116","0","0.00","1"
"BL","specialised design activities","548","0","0.00","1"
"BL","Specialists medical practice activities","465","0","0.00","1"
"BL","Sports and recreation education","185","0","0.00","1"
"BL","Take-away food shops and mobile food stands","1529","0","0.00","1"
"BL","Taxi operation","204","0","0.00","1"
"BL","Temporary employment agency activities","189","0","0.00","1"
"BL","Travel agency activities","231","0","0.00","1"
"BL","Unlicensed carrier","102","0","0.00","1"
"BL","Unlicensed restaurants and cafes","779","0","0.00","1"
"BL","Veterinary activities","183","0","0.00","1"
"BL","Video production activities","295","0","0.00","1"
"BL","Wholesale of clothing and footwear","233","0","0.00","1"
"BL","Wholesale of computers, computer peripheral equipment and software","156","0","0.00","1"
"BL","Wholesale of electronic and telecommunications equipment and parts","257","0","0.00","1"
"BL","Wholesale of household goods (other than musical instruments) n.e.c.","247","0","0.00","1"
"BL","Wholesale of perfume and cosmetics","178","0","0.00","1"
"BN","Accounting and auditing activities","601","0","0.00","1"
"BN","Activities auxiliary to financial intermediation n.e.c.","179","0","0.00","1"
"BN","Activities of conference organisers","117","0","0.00","1"
"BN","Activities of construction holding companies","172","0","0.00","1"
"BN","Activities of exhibition and fair organisers","159","0","0.00","1"
"BN","Activities of financial services holding companies","186","0","0.00","1"
"BN","Activities of head offices","205","0","0.00","1"
"BN","Activities of insurance agents and brokers","206","0","0.00","1"
"BN","Activities of mortgage finance companies","127","0","0.00","1"
"BN","Activities of open-ended investment companies","191","0","0.00","1"
"BN","Activities of other holding companies n.e.c.","5260","0","0.00","1"
"BN","Activities of other membership organizations n.e.c.","178","0","0.00","1"
"BN","Activities of patent and copyright agents; other legal activities n.e.c.","244","0","0.00","1"
"BN","Activities of sport clubs","199","0","0.00","1"
"BN","Advertising agencies","997","0","0.00","1"
"BN","Agents involved in the sale of a variety of goods","249","0","0.00","1"
"BN","Agents specialized in the sale of other particular products","155","0","0.00","1"
"BN","Architectural activities","325","0","0.00","1"
"BN","Artistic creation","679","0","0.00","1"
"BN","Book publishing","286","0","0.00","1"
"BN","Bookkeeping activities","212","0","0.00","1"
"BN","Business and domestic software development","1945","0","0.00","1"
"BN","Buying and selling of own real estate","6379","0","0.00","1"
"BN","Child day-care activities","142","0","0.00","1"
"BN","Collection of non-hazardous waste","158","0","0.00","1"
"BN","Combined facilities support activities","151","0","0.00","1"
"BN","Combined office administrative service activities","189","0","0.00","1"
"BN","Construction of commercial buildings","505","0","0.00","1"
"BN","Construction of domestic buildings","1551","0","0.00","1"
"BN","Construction of other civil engineering projects n.e.c.","138","0","0.00","1"
"BN","Construction of utility projects for electricity and telecommunications","117","0","0.00","1"
"BN","Cultural education","206","0","0.00","1"
"BN","Data processing, hosting and related activities","186","0","0.00","1"
"BN","Dental practice activities","3067","0","0.00","1"
"BN","Development of building projects","3293","0","0.00","1"
"BN","Dormant Company","1690","0","0.00","1"
"BN","Educational support services","478","0","0.00","1"
"BN","Electrical installation","1198","0","0.00","1"
"BN","Engineering design activities for industrial process and production","179","0","0.00","1"
"BN","Engineering related scientific and technical consulting activities","484","0","0.00","1"
"BN","Environmental consulting activities","279","0","0.00","1"
"BN","Event catering activities","604","0","0.00","1"
"BN","Financial intermediation not elsewhere classified","583","0","0.00","1"
"BN","Financial management","372","0","0.00","1"
"BN","Fire service activities","118","0","0.00","1"
"BN","Fitness facilities","508","0","0.00","1"
"BN","Floor and wall covering","254","0","0.00","1"
"BN","Freight transport by road","269","0","0.00","1"
"BN","General cleaning of buildings","457","0","0.00","1"
"BN","General medical practice activities","399","0","0.00","1"
"BN","Glazing","149","0","0.00","1"
"BN","Hairdressing and other beauty treatment","1638","0","0.00","1"
"BN","Hotels and similar accommodation","264","0","0.00","1"
"BN","Human resources provision and management of human resources functions","221","0","0.00","1"
"BN","Information technology consultancy activities","2215","0","0.00","1"
"BN","Joinery installation","204","0","0.00","1"
"BN","Landscape service activities","438","0","0.00","1"
"BN","Licensed restaurants","1799","0","0.00","1"
"BN","Maintenance and repair of motor vehicles","954","0","0.00","1"
"BN","Management consultancy activities other than financial management","6331","0","0.00","1"
"BN","Management of real estate on a fee or contract basis","919","0","0.00","1"
"BN","Manufacture of bread; manufacture of fresh pastry goods and cakes","139","0","0.00","1"
"BN","Manufacture of other builders' carpentry and joinery","346","0","0.00","1"
"BN","Manufacture of other food products n.e.c.","108","0","0.00","1"
"BN","Media representation services","248","0","0.00","1"
"BN","Mixed farming","104","0","0.00","1"
"BN","Motion picture production activities","684","0","0.00","1"
"BN","Motion picture, video and television programme post-production activities","167","0","0.00","1"
"BN","Non-specialised wholesale trade","289","0","0.00","1"
"BN","Non-trading company","263","0","0.00","1"
"BN","Operation of sports facilities","194","0","0.00","1"
"BN","Other accommodation","130","0","0.00","1"
"BN","Other activities of employment placement agencies","700","0","0.00","1"
"BN","Other amusement and recreation activities n.e.c.","419","0","0.00","1"
"BN","Other building completion and finishing","907","0","0.00","1"
"BN","Other business support service activities n.e.c.","2510","0","0.00","1"
"BN","Other cleaning services","216","0","0.00","1"
"BN","Other construction installation","704","0","0.00","1"
"BN","Other education n.e.c.","978","0","0.00","1"
"BN","Other engineering activities","436","0","0.00","1"
"BN","Other food services","437","0","0.00","1"
"BN","Other holiday and other collective accommodation","313","0","0.00","1"
"BN","Other human health activities","1899","0","0.00","1"
"BN","Other information service activities n.e.c.","315","0","0.00","1"
"BN","Other information technology service activities","978","0","0.00","1"
"BN","Other letting and operating of own or leased real estate","7611","0","0.00","1"
"BN","Other manufacturing n.e.c.","178","0","0.00","1"
"BN","Other professional, scientific and technical activities n.e.c.","1123","0","0.00","1"
"BN","Other publishing activities","389","0","0.00","1"
"BN","Other residential care activities n.e.c.","105","0","0.00","1"
"BN","Other retail sale in non-specialised stores","603","0","0.00","1"
"BN","Other retail sale not in stores, stalls or markets","422","0","0.00","1"
"BN","Other retail sale of food in specialised stores","227","0","0.00","1"
"BN","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","185","0","0.00","1"
"BN","Other service activities n.e.c.","1936","0","0.00","1"
"BN","Other social work activities without accommodation n.e.c.","149","0","0.00","1"
"BN","Other software publishing","399","0","0.00","1"
"BN","Other specialised construction activities n.e.c.","840","0","0.00","1"
"BN","Other specialist photography","110","0","0.00","1"
"BN","Other sports activities","534","0","0.00","1"
"BN","Other telecommunications activities","133","0","0.00","1"
"BN","Other transportation support activities","187","0","0.00","1"
"BN","Painting","251","0","0.00","1"
"BN","Performing arts","557","0","0.00","1"
"BN","Photographic activities not elsewhere classified","126","0","0.00","1"
"BN","Physical well-being activities","373","0","0.00","1"
"BN","Plastering","151","0","0.00","1"
"BN","Plumbing, heat and air-conditioning installation","900","0","0.00","1"
"BN","Printing n.e.c.","159","0","0.00","1"
"BN","Private security activities","234","0","0.00","1"
"BN","Production of electricity","321","0","0.00","1"
"BN","Public houses and bars","1030","0","0.00","1"
"BN","Public relations and communications activities","563","0","0.00","1"
"BN","Publishing of computer games","348","0","0.00","1"
"BN","Quantity surveying activities","173","0","0.00","1"
"BN","Ready-made interactive leisure and entertainment software development","607","0","0.00","1"
"BN","Real estate agencies","742","0","0.00","1"
"BN","Removal services","119","0","0.00","1"
"BN","Renting and leasing of other machinery, equipment and tangible goods n.e.c.","101","0","0.00","1"
"BN","Residents property management","2830","0","0.00","1"
"BN","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","147","0","0.00","1"
"BN","Retail sale in commercial art galleries","110","0","0.00","1"
"BN","Retail sale in non-specialised stores with food, beverages or tobacco predominating","934","0","0.00","1"
"BN","Retail sale of beverages in specialised stores","103","0","0.00","1"
"BN","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","166","0","0.00","1"
"BN","Retail sale of clothing in specialised stores","474","0","0.00","1"
"BN","Retail sale of cosmetic and toilet articles in specialised stores","110","0","0.00","1"
"BN","Retail sale of flowers, plants, seeds, fertilizers, pet animals and pet food in specialised stores","150","0","0.00","1"
"BN","Retail sale of games and toys in specialised stores","205","0","0.00","1"
"BN","Retail sale of sports goods, fishing gear, camping goods, boats and bicycles","268","0","0.00","1"
"BN","Retail sale of watches and jewellery in specialised stores","153","0","0.00","1"
"BN","Retail sale via mail order houses or via Internet","2170","0","0.00","1"
"BN","Retail trade of motor vehicle parts and accessories","116","0","0.00","1"
"BN","Roofing activities","436","0","0.00","1"
"BN","Sale of used cars and light motor vehicles","425","0","0.00","1"
"BN","Scaffold erection","171","0","0.00","1"
"BN","Security dealing on own account","122","0","0.00","1"
"BN","Solicitors","151","0","0.00","1"
"BN","Sound recording and music publishing activities","633","0","0.00","1"
"BN","Specialised cleaning services","183","0","0.00","1"
"BN","specialised design activities","1192","0","0.00","1"
"BN","Specialists medical practice activities","1294","0","0.00","1"
"BN","Sports and recreation education","409","0","0.00","1"
"BN","Support activities to performing arts","333","0","0.00","1"
"BN","Take-away food shops and mobile food stands","1273","0","0.00","1"
"BN","Taxi operation","283","0","0.00","1"
"BN","Television programme production activities","323","0","0.00","1"
"BN","Temporary employment agency activities","239","0","0.00","1"
"BN","Tour operator activities","132","0","0.00","1"
"BN","Travel agency activities","263","0","0.00","1"
"BN","Unlicensed restaurants and cafes","1124","0","0.00","1"
"BN","Urban planning and landscape architectural activities","131","0","0.00","1"
"BN","Video production activities","1843","0","0.00","1"
"BN","Web portals","206","0","0.00","1"
"BN","Wholesale of clothing and footwear","164","0","0.00","1"
"BN","Wholesale of perfume and cosmetics","125","0","0.00","1"
"BN","Wholesale of wine, beer, spirits and other alcoholic beverages","154","0","0.00","1"
"BR","Accounting and auditing activities","293","0","0.00","1"
"BR","Activities of financial services holding companies","186","0","0.00","1"
"BR","Activities of open-ended investment companies","107","0","0.00","1"
"BR","Activities of other holding companies n.e.c.","1723","0","0.00","1"
"BR","Advertising agencies","384","0","0.00","1"
"BR","Agents involved in the sale of a variety of goods","1507","0","0.00","1"
"BR","Agents involved in the sale of food, beverages and tobacco","143","0","0.00","1"
"BR","Agents involved in the sale of fuels, ores, metals and industrial chemicals","118","0","0.00","1"
"BR","Agents involved in the sale of furniture, household goods, hardware and ironmongery","574","0","0.00","1"
"BR","Agents involved in the sale of machinery, industrial equipment, ships and aircraft","132","0","0.00","1"
"BR","Agents involved in the sale of textiles, clothing, fur, footwear and leather goods","424","0","0.00","1"
"BR","Agents specialized in the sale of other particular products","191","0","0.00","1"
"BR","Artistic creation","176","0","0.00","1"
"BR","Book publishing","125","0","0.00","1"
"BR","Business and domestic software development","850","0","0.00","1"
"BR","Buying and selling of own real estate","3762","0","0.00","1"
"BR","Child day-care activities","116","0","0.00","1"
"BR","Collection of non-hazardous waste","126","0","0.00","1"
"BR","Combined office administrative service activities","159","0","0.00","1"
"BR","Construction of commercial buildings","419","0","0.00","1"
"BR","Construction of domestic buildings","907","0","0.00","1"
"BR","Dental practice activities","189","0","0.00","1"
"BR","Development of building projects","1523","0","0.00","1"
"BR","Dormant Company","7375","0","0.00","1"
"BR","Educational support services","274","0","0.00","1"
"BR","Electrical installation","820","0","0.00","1"
"BR","Engineering related scientific and technical consulting activities","184","0","0.00","1"
"BR","Event catering activities","228","0","0.00","1"
"BR","Financial intermediation not elsewhere classified","263","0","0.00","1"
"BR","Financial management","162","0","0.00","1"
"BR","Fitness facilities","246","0","0.00","1"
"BR","Floor and wall covering","124","0","0.00","1"
"BR","Freight transport by road","259","0","0.00","1"
"BR","General cleaning of buildings","257","0","0.00","1"
"BR","General medical practice activities","222","0","0.00","1"
"BR","Hairdressing and other beauty treatment","1051","0","0.00","1"
"BR","Hospital activities","101","0","0.00","1"
"BR","Human resources provision and management of human resources functions","127","0","0.00","1"
"BR","Information technology consultancy activities","1354","0","0.00","1"
"BR","Joinery installation","105","0","0.00","1"
"BR","Landscape service activities","215","0","0.00","1"
"BR","Licensed restaurants","696","0","0.00","1"
"BR","Maintenance and repair of motor vehicles","216","0","0.00","1"
"BR","Management consultancy activities other than financial management","2637","0","0.00","1"
"BR","Management of real estate on a fee or contract basis","652","0","0.00","1"
"BR","Manufacture of basic iron and steel and of ferro-alloys","128","0","0.00","1"
"BR","Manufacture of consumer electronics","115","0","0.00","1"
"BR","Manufacture of electric domestic appliances","226","0","0.00","1"
"BR","Manufacture of electronic components","167","0","0.00","1"
"BR","Manufacture of fertilizers and nitrogen compounds","110","0","0.00","1"
"BR","Manufacture of homogenized food preparations and dietetic food","107","0","0.00","1"
"BR","Manufacture of other builders' carpentry and joinery","156","0","0.00","1"
"BR","Manufacture of other wearing apparel and accessories n.e.c.","128","0","0.00","1"
"BR","Media representation services","198","0","0.00","1"
"BR","Mining of chemical and fertilizer minerals","246","0","0.00","1"
"BR","Motion picture production activities","149","0","0.00","1"
"BR","Non-specialised wholesale trade","1387","0","0.00","1"
"BR","Non-trading company","242","0","0.00","1"
"BR","Operation of sports facilities","108","0","0.00","1"
"BR","Other activities of employment placement agencies","382","0","0.00","1"
"BR","Other amusement and recreation activities n.e.c.","139","0","0.00","1"
"BR","Other building completion and finishing","506","0","0.00","1"
"BR","Other business support service activities n.e.c.","1575","0","0.00","1"
"BR","Other cleaning services","165","0","0.00","1"
"BR","Other construction installation","399","0","0.00","1"
"BR","Other education n.e.c.","471","0","0.00","1"
"BR","Other engineering activities","191","0","0.00","1"
"BR","Other food services","145","0","0.00","1"
"BR","Other holiday and other collective accommodation","106","0","0.00","1"
"BR","Other human health activities","723","0","0.00","1"
"BR","Other information service activities n.e.c.","137","0","0.00","1"
"BR","Other information technology service activities","627","0","0.00","1"
"BR","Other letting and operating of own or leased real estate","2896","0","0.00","1"
"BR","Other professional, scientific and technical activities n.e.c.","438","0","0.00","1"
"BR","Other publishing activities","105","0","0.00","1"
"BR","Other residential care activities n.e.c.","117","0","0.00","1"
"BR","Other retail sale in non-specialised stores","271","0","0.00","1"
"BR","Other retail sale not in stores, stalls or markets","296","0","0.00","1"
"BR","Other service activities n.e.c.","901","0","0.00","1"
"BR","Other software publishing","257","0","0.00","1"
"BR","Other specialised construction activities n.e.c.","765","0","0.00","1"
"BR","Other sports activities","132","0","0.00","1"
"BR","Painting","126","0","0.00","1"
"BR","Performing arts","149","0","0.00","1"
"BR","Physical well-being activities","172","0","0.00","1"
"BR","Plumbing, heat and air-conditioning installation","683","0","0.00","1"
"BR","Private security activities","115","0","0.00","1"
"BR","Public houses and bars","197","0","0.00","1"
"BR","Public relations and communications activities","112","0","0.00","1"
"BR","Quantity surveying activities","127","0","0.00","1"
"BR","Ready-made interactive leisure and entertainment software development","114","0","0.00","1"
"BR","Real estate agencies","322","0","0.00","1"
"BR","Repair and maintenance of ships and boats","571","0","0.00","1"
"BR","Residents property management","945","0","0.00","1"
"BR","Retail sale in non-specialised stores with food, beverages or tobacco predominating","316","0","0.00","1"
"BR","Retail sale of clothing in specialised stores","309","0","0.00","1"
"BR","Retail sale via mail order houses or via Internet","1214","0","0.00","1"
"BR","Roofing activities","230","0","0.00","1"
"BR","Sale of used cars and light motor vehicles","234","0","0.00","1"
"BR","Scaffold erection","126","0","0.00","1"
"BR","Security systems service activities","101","0","0.00","1"
"BR","Solicitors","129","0","0.00","1"
"BR","Sound recording and music publishing activities","173","0","0.00","1"
"BR","specialised design activities","467","0","0.00","1"
"BR","Specialists medical practice activities","244","0","0.00","1"
"BR","Sports and recreation education","177","0","0.00","1"
"BR","Take-away food shops and mobile food stands","776","0","0.00","1"
"BR","Taxi operation","115","0","0.00","1"
"BR","Temporary employment agency activities","116","0","0.00","1"
"BR","Travel agency activities","127","0","0.00","1"
"BR","Unlicensed restaurants and cafes","547","0","0.00","1"
"BR","Video production activities","281","0","0.00","1"
"BR","Wholesale of clothing and footwear","250","0","0.00","1"
"BR","Wholesale of computers, computer peripheral equipment and software","121","0","0.00","1"
"BR","Wholesale of perfume and cosmetics","243","0","0.00","1"
